200000 5.1E-6 0
220000 2.0000000000000003E-6 0
240000 1.5E-6 0
260000 1.4000000000000001E-6 0
280000 1.4000000000000001E-6 0
300000 1.4000000000000001E-6 0
320000 1.4000000000000001E-6 0
340000 1.3E-6 0
360000 1.3E-6 0
380000 1.3E-6 0
400000 1.2000000000000002E-6 0
420000 1.3E-6 0
440000 1.4000000000000001E-6 0
460000 1.3E-6 0
480000 1.3E-6 0
500000 1.4000000000000001E-6 0
520000 1.4000000000000001E-6 0
540000 1.3E-6 0
560000 1.3E-6 0
580000 1.4000000000000001E-6 0
600000 1.4000000000000001E-6 0
620000 1.4000000000000001E-6 0
640000 1.4000000000000001E-6 0
660000 1.3E-6 0
680000 1.4000000000000001E-6 0
700000 1.5E-6 0
720000 1.5E-6 0
740000 1.4000000000000001E-6 0
760000 2.2E-6 0
780000 1.5E-6 0
800000 1.4000000000000001E-6 0
820000 1.3E-6 0
840000 1.4000000000000001E-6 0
860000 1.4000000000000001E-6 0
880000 1.4000000000000001E-6 0
900000 1.4000000000000001E-6 0
920000 1.3E-6 0
940000 1.4000000000000001E-6 0
960000 1.3E-6 0
980000 1.4000000000000001E-6 0
1000000 1.3E-6 0
1020000 1.5E-6 0
1040000 1.4000000000000001E-6 0
1060000 1.4000000000000001E-6 0
1080000 1.4000000000000001E-6 0
1100000 1.4000000000000001E-6 0
1120000 1.4000000000000001E-6 0
1140000 1.4000000000000001E-6 0
1160000 1.5E-6 0
1180000 1.3E-6 0
1200000 1.4000000000000001E-6 0
1220000 1.4000000000000001E-6 0
1240000 1.4000000000000001E-6 0
1260000 1.5E-6 0
1280000 1.3E-6 0
1300000 2.3E-6 0
1320000 1.4000000000000001E-6 0
1340000 1.4000000000000001E-6 0
1360000 1.4000000000000001E-6 0
1380000 1.4000000000000001E-6 0
1400000 1.4000000000000001E-6 0
1420000 1.4000000000000001E-6 0
1440000 1.9E-6 0
1460000 1.5E-6 0
1480000 1.5E-6 0
1500000 1.5E-6 0
1520000 1.4000000000000001E-6 0
1540000 1.5E-6 0
1560000 1.5E-6 0
