3720000 1.8000000000000001E-6 1929
3740000 1.8000000000000001E-6 1934
3760000 1.8000000000000001E-6 1939
3780000 1.8000000000000001E-6 1944
3800000 1.9E-6 1949
3820000 1.9E-6 1954
3840000 1.9E-6 1960
3860000 1.9E-6 1965
3880000 1.9E-6 1970
3900000 1.9E-6 1975
3920000 1.9E-6 1980
3940000 1.9E-6 1985
3960000 1.9E-6 1990
3980000 1.9E-6 1995
4000000 1.81E-5 2000
4020000 2.0000000000000003E-6 2005
4040000 2.0000000000000003E-6 2010
4060000 2.0000000000000003E-6 2015
4080000 1.9E-6 2020
4100000 1.9E-6 2025
4120000 1.9E-6 2030
4140000 1.9E-6 2035
4160000 1.9E-6 2040
4180000 2.0000000000000003E-6 2045
4200000 2.0000000000000003E-6 2049
4220000 1.9E-6 2054
4240000 1.9E-6 2059
4260000 1.9E-6 2064
4280000 1.9E-6 2069
4300000 2.0000000000000003E-6 2074
4320000 1.9E-6 2078
4340000 2.0000000000000003E-6 2083
4360000 2.0000000000000003E-6 2088
4380000 2.0000000000000003E-6 2093
4400000 2.0000000000000003E-6 2098
4420000 2.0000000000000003E-6 2102
4440000 2.0000000000000003E-6 2107
4460000 2.0000000000000003E-6 2112
4480000 2.0000000000000003E-6 2117
4500000 2.0000000000000003E-6 2121
4520000 2.0000000000000003E-6 2126
4540000 2.0000000000000003E-6 2131
4560000 2.0000000000000003E-6 2135
4580000 2.0000000000000003E-6 2140
4600000 2.0000000000000003E-6 2145
4620000 2.1000000000000002E-6 2149
4640000 1.9E-6 2154
4660000 2.0000000000000003E-6 2159
4680000 2.1000000000000002E-6 2163
4700000 2.0000000000000003E-6 2168
4720000 2.0000000000000003E-6 2173
4740000 2.0000000000000003E-6 2177
4760000 2.0000000000000003E-6 2182
4780000 2.0000000000000003E-6 2186
4800000 2.1000000000000002E-6 2191
4820000 2.0000000000000003E-6 2195
4840000 2.1000000000000002E-6 2200
4860000 2.1000000000000002E-6 2205
4880000 2.1000000000000002E-6 2209
4900000 2.1000000000000002E-6 2214
4920000 2.1000000000000002E-6 2218
4940000 2.0000000000000003E-6 2223
4960000 2.1000000000000002E-6 2227
4980000 2.1000000000000002E-6 2232
5000000 2.1000000000000002E-6 2236
5020000 2.1000000000000002E-6 2241
5040000 2.1000000000000002E-6 2245
5060000 2.1000000000000002E-6 2249
5080000 2.1000000000000002E-6 2254
5100000 2.1000000000000002E-6 2258
5120000 2.2E-6 2263
5140000 2.1000000000000002E-6 2267
5160000 2.2E-6 2272
5180000 2.1000000000000002E-6 2276
5200000 2.2E-6 2280
5220000 2.1000000000000002E-6 2285
5240000 2.2E-6 2289
5260000 2.1000000000000002E-6 2293
5280000 2.2E-6 2298
5300000 2.6E-6 2302
5320000 2.2E-6 2307
5340000 2.2E-6 2311
5360000 2.2E-6 2315
5380000 2.2E-6 2319
5400000 2.2E-6 2324
5420000 2.2E-6 2328
5440000 2.2E-6 2332
5460000 2.2E-6 2337
5480000 2.2E-6 2341
5500000 2.3E-6 2345
5520000 2.2E-6 2349
5540000 2.2E-6 2354
5560000 2.2E-6 2358
5580000 2.2E-6 2362
5600000 2.2E-6 2366
5620000 2.3E-6 2371
5640000 2.3E-6 2375
5660000 2.3E-6 2379
5680000 2.2E-6 2383
5700000 2.2E-6 2387
5720000 2.3E-6 2392
5740000 2.3E-6 2396
5760000 2.2E-6 2400
5780000 2.2E-6 2404
5800000 2.2E-6 2408
5820000 2.2E-6 2412
5840000 2.2E-6 2417
5860000 2.3E-6 2421
5880000 2.3E-6 2425
5900000 2.3E-6 2429
5920000 2.3E-6 2433
5940000 2.2E-6 2437
5960000 2.2E-6 2441
5980000 2.3E-6 2445
6000000 2.3E-6 2449
6020000 2.2E-6 2454
6040000 2.3E-6 2458
6060000 2.3E-6 2462
6080000 2.3E-6 2466
6100000 2.3E-6 2470
6120000 2.3E-6 2474
6140000 2.4000000000000003E-6 2478
6160000 2.3E-6 2482
6180000 2.4000000000000003E-6 2486
6200000 2.3E-6 2490
6220000 2.3E-6 2494
6240000 2.4000000000000003E-6 2498
6260000 2.4000000000000003E-6 2502
6280000 2.3E-6 2506
6300000 2.3E-6 2510
6320000 2.4000000000000003E-6 2514
6340000 2.3E-6 2518
6360000 2.4000000000000003E-6 2522
6380000 2.4000000000000003E-6 2526
6400000 2.4000000000000003E-6 2530
6420000 2.4000000000000003E-6 2534
6440000 2.4000000000000003E-6 2538
6460000 2.3E-6 2542
6480000 2.4000000000000003E-6 2546
6500000 2.3E-6 2550
6520000 2.3E-6 2553
6540000 2.3E-6 2557
6560000 2.4000000000000003E-6 2561
6580000 2.3E-6 2565
6600000 2.4000000000000003E-6 2569
6620000 2.5E-6 2573
6640000 2.3E-6 2577
6660000 2.4000000000000003E-6 2581
6680000 2.4000000000000003E-6 2585
6700000 2.4000000000000003E-6 2588
6720000 2.4000000000000003E-6 2592
6740000 2.4000000000000003E-6 2596
6760000 2.4000000000000003E-6 2600
6780000 2.4000000000000003E-6 2604
6800000 2.4000000000000003E-6 2608
6820000 2.3E-6 2612
6840000 2.5E-6 2615
6860000 2.4000000000000003E-6 2619
6880000 2.4000000000000003E-6 2623
6900000 2.4000000000000003E-6 2627
6920000 2.4000000000000003E-6 2631
6940000 2.4000000000000003E-6 2634
6960000 2.5E-6 2638
6980000 2.5E-6 2642
7000000 2.4000000000000003E-6 2646
7020000 2.5E-6 2650
7040000 2.5E-6 2653
7060000 2.5E-6 2657
7080000 2.4000000000000003E-6 2661
7100000 2.5E-6 2665
7120000 2.4000000000000003E-6 2668
7140000 2.5E-6 2672
7160000 2.4000000000000003E-6 2676
7180000 2.4000000000000003E-6 2680
7200000 2.5E-6 2683
7220000 2.5E-6 2687
7240000 2.4000000000000003E-6 2691
7260000 2.5E-6 2694
7280000 2.5E-6 2698
7300000 2.5E-6 2702
7320000 2.5E-6 2706
7340000 2.5E-6 2709
7360000 2.4000000000000003E-6 2713
7380000 2.5E-6 2717
7400000 2.5E-6 2720
7420000 2.5E-6 2724
7440000 2.5E-6 2728
7460000 2.5E-6 2731
7480000 2.6E-6 2735
7500000 2.5E-6 2739
7520000 2.5E-6 2742
7540000 2.5E-6 2746
7560000 2.5E-6 2750
7580000 2.5E-6 2753
7600000 2.6E-6 2757
7620000 2.6E-6 2760
7640000 2.5E-6 2764
7660000 2.5E-6 2768
7680000 2.6E-6 2771
7700000 2.5E-6 2775
7720000 2.5E-6 2778
7740000 2.5E-6 2782
7760000 2.6E-6 2786
7780000 2.6E-6 2789
7800000 2.5E-6 2793
7820000 2.6E-6 2796
7840000 2.6E-6 2800
7860000 2.9E-6 2804
7880000 2.6E-6 2807
7900000 2.6E-6 2811
7920000 2.6E-6 2814
7940000 2.6E-6 2818
7960000 2.6E-6 2821
7980000 2.6E-6 2825
8000000 2.6E-6 2828
8020000 2.6E-6 2832
8040000 2.5E-6 2835
8060000 2.6E-6 2839
8080000 2.6E-6 2843
8100000 2.6E-6 2846
8120000 2.6E-6 2850
8140000 2.6E-6 2853
8160000 2.6E-6 2857
8180000 2.6E-6 2860
8200000 2.6E-6 2864
8220000 3.7E-6 2867
8240000 2.6E-6 2871
8260000 2.7E-6 2874
8280000 2.7E-6 2877
8300000 2.7E-6 2881
8320000 2.6E-6 2884
8340000 2.7E-6 2888
8360000 2.7E-6 2891
8380000 2.7E-6 2895
8400000 2.7E-6 2898
8420000 2.6E-6 2902
8440000 2.6E-6 2905
8460000 2.7E-6 2909
8480000 2.6E-6 2912
8500000 2.6E-6 2915
8520000 2.6E-6 2919
8540000 2.7E-6 2922
8560000 2.7E-6 2926
8580000 2.6E-6 2929
8600000 2.7E-6 2933
8620000 2.7E-6 2936
8640000 2.6E-6 2939
8660000 2.7E-6 2943
8680000 2.7E-6 2946
8700000 2.7E-6 2950
8720000 2.7E-6 2953
8740000 2.7E-6 2956
8760000 2.6E-6 2960
8780000 2.7E-6 2963
8800000 2.7E-6 2966
8820000 2.7E-6 2970
8840000 2.7E-6 2973
8860000 2.7E-6 2977
8880000 2.7E-6 2980
8900000 2.7E-6 2983
8920000 2.7E-6 2987
8940000 2.7E-6 2990
8960000 2.7E-6 2993
8980000 2.8000000000000003E-6 2997
9000000 2.7E-6 3000
9020000 2.7E-6 3003
9040000 2.7E-6 3007
9060000 2.7E-6 3010
9080000 2.7E-6 3013
9100000 2.8000000000000003E-6 3017
9120000 2.7E-6 3020
9140000 2.7E-6 3023
9160000 2.7E-6 3027
9180000 2.8000000000000003E-6 3030
9200000 2.7E-6 3033
9220000 2.7E-6 3036
9240000 2.8000000000000003E-6 3040
9260000 2.8000000000000003E-6 3043
9280000 2.7E-6 3046
9300000 2.8000000000000003E-6 3050
9320000 2.7E-6 3053
9340000 2.8000000000000003E-6 3056
9360000 4.5E-6 3059
9380000 2.8000000000000003E-6 3063
9400000 2.8000000000000003E-6 3066
9420000 2.8000000000000003E-6 3069
9440000 2.7E-6 3072
9460000 2.8000000000000003E-6 3076
9480000 2.8000000000000003E-6 3079
9500000 2.8000000000000003E-6 3082
9520000 2.7E-6 3085
9540000 2.8000000000000003E-6 3089
9560000 2.8000000000000003E-6 3092
9580000 2.9E-6 3095
9600000 2.8000000000000003E-6 3098
9620000 2.8000000000000003E-6 3102
9640000 2.7E-6 3105
9660000 2.8000000000000003E-6 3108
9680000 2.7E-6 3111
9700000 2.8000000000000003E-6 3114
9720000 2.8000000000000003E-6 3118
9740000 2.9E-6 3121
9760000 2.9E-6 3124
9780000 2.8000000000000003E-6 3127
9800000 2.8000000000000003E-6 3130
9820000 2.8000000000000003E-6 3134
9840000 2.9E-6 3137
9860000 2.9E-6 3140
9880000 2.8000000000000003E-6 3143
9900000 2.8000000000000003E-6 3146
9920000 2.8000000000000003E-6 3150
9940000 2.8000000000000003E-6 3153
9960000 2.9E-6 3156
9980000 2.9E-6 3159
